newpaper,Title,Subheading,Content,date,URL,구분
농어민신문,친환경자조금 유장수 위원장 산업훈장…대통령 표창도,11일 농업인의 날에서 수상,"[한국농어민신문 최영진 기자] 
친환경농산물자조금관리위원회(이하 친환경자조금위) 유장수 위원장이 11일 서울 농협중앙회 중앙본부에서 열린 제29회 농업인의 날 기념식에서 석탑산업훈장의 영예를 안았다.

농업인의 날 기념식은 농업, 농업 발전을 위해 노력하는 농업인들을 격려하고 긍지와 자부심을 고취하기 위해 29회째 진행되고 있다.

농업 농촌 발전에 기여한 개인이나 단체에게 수여하는 이번 수상에서 유장수 위원장은 전남 곡성에 동막영농조합법인 대표로서 친환경 쌀 재배단지를 지속적으로 확대, 조성해왔고 고품질 쌀 생산과 공급에 이바지해 국가산업발전에 크게 공로한 공로를 인정받았다.

또한 친환경농업 발전의 공로를 인정받아 대통령 표창에 김현우 영동농장영농조합법인 대표, 김인수 인수영농조합법인 대표, 김용봉 경기도 친환경농업인연합회 감사, 국무총리 표창에 이계형 뫼내뜰영농조합법인 대표, 홍동농협 주정산 조합장(한국친환경농업협회 이사) 등도 수상의 영광을 안았다.

유장수 친환경자조금위원장은 “기후위기시대, 고물가에 매년 농업의 현실이 어려워지는 지금 이 순간에도 건강한 먹거리를 생산하기 위한 지구를 지키는 농부들의 수고와 노고가 헛되지 않도록 친환경농업 발전과 친환경농업인의 권익 향상을 위해 최선을 다해 노력하겠다""고 말했다.

최영진 기자 choiyj@agrinet.co.kr",24-11-15,https://www.agrinet.co.kr/news/articleView.html?idxno=332387,[시장 정보]
농어민신문,‘해상풍력 특별법 제정’ 논의 다시 불붙나,,"[한국농어민신문 김관태 기자] 
'해상풍력 활성화 제도 마련을 위한 토론회'가 13일 국회의원회관 1세미나실에서 열렸다.
지난 국회 회기 만료로 폐기 후
22대 국회서 7개 법안 발의
토론회 열고 쟁점 점검
기존 사업 입지적정성 평가
계획입지 전면 도입 등
수산업계 4대 핵심사항 주목
‘수산업계가 제시한 4대 핵심 사항이 반영된다면 누가 발의하든 해상풍력 특별법을 수용할 준비가 돼 있다.’ 22대 국회 들어 해상풍력 특별법 제정 논의가 재점화하는 분위기다. 지난 13일 국회의원회관에서 ‘해상풍력 활성화 제도 마련을 위한 토론회’가 열렸다. 김원이·김정호·이원택·허종식·김소희·서왕진 의원이 공동주최하고 에너지전환포럼, 기후솔루션이 공동 주관한 행사다.
해상풍력 특별법은 21대 국회에서 3개 법안을 병합 심사하다 회기 만료로 폐기됐고, 22대 국회 들어서는 11월 14일 기준 총 7개 법안이 발의돼 계류 중이다. 이번 토론회에서는 해상풍력 특별법 제정을 위한 쟁점을 다루는 데 초점이 맞춰졌다.
토론회에 참석한 유충열 수협중앙회 해상풍력대응지원TF 팀장은 “수산업계 4대 핵심사항 반영을 전제로 한 특별법의 조속한 논의와 통과를 바란다”고 밝혔다. 수산업계 4대 핵심사항은 △계획입지 전면 도입 △기존 사업에 대한 입지적정성 평가 △어업인 중심의 민관협의회 구성·운영 △국가 차원의 수산업 지원 재원 확보다. 현재 곳곳에서 진행되는 풍력발전 사업으로 어촌 사회 갈등이 불거지고 있는 만큼 특별법으로 갈등 요소를 줄이자는 뜻이다.
유충열 팀장은 “현재까지 발의된 법안들을 봤을 때 계획입지 전면 도입에 대해선 대부분 동의하는 것 같다”면서 “기존 사업에 대한 입지적정성평가 부분은 기존 사업이 우량하냐 불량하냐를 보는 게 아니라 사업지에 대한 문제를 보는 것이다. 이는 계획입지 도입을 위해서도 필요한 도구”라고 말했다.
이어 유 팀장은 “해상풍력 입지가 정해지고 나면 독점적·배타적으로 그 해역을 20~30년 동안 쓰는데, 선행 이용자들(어업인 등)의 산업을 어떻게 육성하고 지원할 부분이 반드시 특별법에 들어가야 한다”고 강조했다.
구도형 해양수산부 해양공간정책과 과장도 “환경적 측면이든지 다른 측면이든지 이익 공유는 필요하다”고 강조했다. 또한 “수산업보다 해상풍력으로 지역을 일으키는 게 좋지 않냐는 의견이 있는 것으로 안다”며 “그러나 수산업을 통해 매년 발생하는 수익이 1차 경매만 5조원에 달한다. 해수부로서 받아들이기 힘든 주장”이라고 말했다.
이날 윤순진 서울대학교 환경대학원 교수의 발제 자료에 따르면 독일은 ‘해상풍력촉진법’에 따라 해상풍력 상생기금을 조성하고 있으며, 기금은 해양 보호 조치나 환경친화적 수산업을 위한 어업 구조 개선 등에 쓰인다. 이에 윤 교수는 우리나라 해상풍력 특별법에도 상생기금 조성 방안을 담아 ‘에너지 전환’과 ‘지속 가능한 어업’, ‘생태계 보호’를 위한 기반을 마련해야 한다고 제안했다.
아울러 양예빈 기후솔루션 재생에너지 인허가팀 연구원은 “제도 마련이 지금보다 더 지연되고 발전사업허가가 더 많이 난 뒤에 법제화를 추진하게 되면 과정은 더욱 복잡해질 것”이라고 했다. 양예빈 연구원에 따르면 2024년 8월 기준 해상풍력 발전사업허가(초기 단계 허가) 용량은 29.9GW로, 정부가 2030년까지 목표로 하는 14.3GW의 2배를 초과한 상태다.
토론회를 주최한 국회 산업통상자원중소벤처기업위원회 소속 김정호 의원은 “우리 사회가 빨리 무탄소, 저탄소 에너지 대전환을 가속해야 한다”며 “어민 보호나 바다 생태계 보호는 적절한 절차와 방법을 통해 문제가 되는 부분은 제동을 걸되, 큰 방향성은 부처 간 협력해야 한다”고 말했다.
김관태 기자 kimkt@agrinet.co.kr",24-11-15,https://www.agrinet.co.kr/news/articleView.html?idxno=332388,[정치/사회]
농어민신문,"제18차 한·일민간어업협의회, EEZ 상호 입어 의견 나눠",12일 일본 가고시마현에서,"[한국농어민신문 김관태 기자] 
일본 가고시마현에서 제18차 한일민간어업협의회가 열렸다.
한국수산회가 12일 일본 가고시마현 이부스키시에서 열린 제18차 한일민간어업협의회에 참석 민간어업협력 분야에 대해 논의했다고 밝혔다.
이번 회의에는 정영훈 한국수산회장을 단장으로 하는 우리 측 대표단 14명을 비롯해 일본 측 수산단체 대표단 등 총 30여명이 참여했다.
한국수산회에 따르면 이번 협의회에서 우리측 대표단은 한·일어업협정에 따른 배타적경제수역(EEZ) 상호 입어 중단 문제를 놓고, 양측이 의견을 같이하는 선망 업종이라도 우선 상호 입어할 수 있도록 협력해달라고 요청했다.
또한 동중국해에서 자원상태에 대한 정보교류의 중요성에 대해 인식을 같이하고 양측이 지속가능한 어업이 실현되도록 협력해 나가기로 했다.
한편 2025년 차기 한·일민간어업협의회는 우리나라에서 개최키로 하고 구체적인 일정 및 장소는 협의해 나가기로 했다.
김관태 기자 kimkt@agrinet.co.kr",24-11-15,https://www.agrinet.co.kr/news/articleView.html?idxno=332392,[시장 정보]
농어민신문,윤기·구수한 향 특징 ‘칠갑마루 청양 향진주쌀’ 판매 개시,,"[한국농어민신문 송해창 기자] 
지난 13일 청양농협 본점 하나로마트에서 진행된 '칠갑마루 청양 향진주쌀 첫 출시 행사'
충남 청양군은 지난 13일 청양농협 본점 하나로마트에서 ‘칠갑마루 청양 향진주쌀 첫 출시 행사’를 열고 향진주쌀 본격 판매를 시작했다.
향진주는 2022년 충남도농업기술원이 개발한 지역 특화 향미 품종이다. 찹쌀과 멥쌀 중간 정도의 찰기로 밥에서 윤기와 구수한 향이 난다.
군은 2년간 시범재배, 지역농협과의 협력 등으로 향진주를 청양을 대표하는 고품질 브랜드쌀로 육성해 왔다.
품질 차별화를 위해 46곳 농가와 100% 계약재배(62.5ha)로 벼를 생산하고, 계약재배 면적 전체에 대한 GAP인증도 받았다.
칠갑마루 청양 향진주쌀은 청양군 소재 각 지역농협에 방문 또는 전화로 구매할 수 있다.
김돈곤 청양군수는 “칠갑마루 청양 향진주쌀을 통해 맛있는 밥 한 공기가 주는 진한 행복감을 느끼길 바란다”고 말했다.
청양=송해창 기자 songhc@agrinet.co.kr",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332363,[시장 정보]
농어민신문,강원특별자치도 농업인대상 시상식…6개 부문 우수 농업인 선정,농촌마을활력 프로젝트 우수마을 시상도,"[한국농어민신문 이우정 기자] 
강원특별자치도 농업인대상 시상식은 1981년부터 시작해 44년간 매년 지역의 우수한 농업인과 농업단체를 선정해 왔고 올해 시상식을 포함해 300명이 넘는 수상자를 배출했다.
2024 강원특별자치도 농업인대상 및 농촌마을활력 프로젝트 우수마을 시상식이 13일 춘천 세종호텔에서 진행됐다.
이번 시상식에는 김진태 강원특별자치도지사, 김용복 강원특별자치도의회 부의장, 엄윤순 강원특별자치도의회 농림수산위원회 위원장 및 농림수산위왼회 의원, 이재석 강원특별자치도농업인단체총연합회장, 차희주 한농연강원특별자치도연합회 수석부회장 등 내외빈 200여명이 참석했다.
올해 시상식에서는 △작물경영 부문 김건호(횡성) △친환경농업 부문 농업회사법인 ㈜양구친환경(대표 이동욱, 양구) △수출·유통 부문 박범주(인제) △축산발전 부문 류재문(양양) △미래농업육성 부문 김은솔(평창) △농촌융복합산업 부문 농업회사법인 ㈜무진장(공동대표 곽기백·최은정, 강릉)으로 6개 부문에서 우수 농업인과 단체가 선정됐다.
농촌마을 활력프로젝트는 △강릉시 옥계면 북동리 △홍천군 북방면 △횡성군 둔내면 △인제군 북면 용대1리 4개 마을이 선정됐다. 선정된 마을은 3년간 총 5.9억원의 사업비를 지원받아 청년 협업농장, 농산물 가공 신제품 개발 등 농촌 활력 사업을 추진하게 된다.
김진태 강원특별자치도지사는 “정부보다 16년 빨리 시작한 강원특별자치도 농업인 대상 시상식이 올해로 44회를 맞았다”며 “심사숙고 해서 성과와 타 농가에 주는 영향력을 가장 큰 심사기준으로 삼았다”고 전했다.
이어 “내년도 예산안에 지난해보다 예산을 늘려 5900억원의 농업농촌 분야 예산을 편성해 도의회에 제출했다”며 “우리의 땅을 지키고 농업을 지키는 농업인들을 존경한다”고 말했다.
한편 강원특별자치도와 강원일보사가 공동주최하는 농업인대상 시상식은 1981년부터 시작해 44년간 매년 지역의 우수한 농업인과 농업단체를 선정해 왔고 올해 시상식을 포함해 300명이 넘는 수상자를 배출했다.
춘천=이우정 기자 leewj@agrinet.co.kr",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332346,[시장 정보]
농어민신문,“강원도농기원 신품종 개발·실용화 실적 부진”,권혁열 의원 지적…“강원 농업 경쟁력 제고를”,"[한국농어민신문 이우정 기자] 
권혁열 의원
강원특별자치도 농업기술원의 신품종 개발 및 실용화 실적이 부진하다는 지적이 제기됐다.
권혁열 의원(국민의힘·강릉)이 강원특별자치도 농업기술연구원으로부터 제출받은 ‘2024년 행정사무감사용 신기술 개발 및 실용화 실적 자료’에 따르면 지난 2022년부터 올해 10월 말까지 최근 2년 10개월간 농업기술원의 신품종 개발건수는 총 9건으로 나타났다. 이는 연평균 3개 수준에 그친 것이다. 연도별로는 2022년 5건에서 2023년 1건에 이어 올들어 10월말 현재 3건에 머물렀다.
같은 기간 개발한 신품종 중 식량작물은 5건으로 절반을 넘겼으며, 원예작물은 3건, 특용작물은 고작 1건에 그치는 등 작물별 편차 또한 심했다.
실용화 실적도 저조한 것으로 나타났다. 품종보호권 통상실시 건수는 2022년과 2023년 각각 11건과 12건이었지만 올해의 경우 10월말 기준 3건에 불과했다.
권혁열 의원은 “농업기술원의 고유 업무 중 단연 중점을 둬야 할 역점사업은 신품종 개발 및 실용화 실적에 있다”며 “신품종 개발 및 농가 보급 확대를 통해 강원 농업의 경쟁력 제고는 물론 농가 소득향상에 기여해야한다”고 주문했다.
강원=이우정 기자 leewj@agrinet.co.kr",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332345,[시장 정보]
농어민신문,"경기도의회, 지속 가능한 양봉산업 발전 조례 개정안 입법예고",,"[한국농어민신문 이장희 기자] 
경기도의회가 급감하는 꿀벌 개체를 보호하고 지속 가능한 양봉산업 환경 마련을 위해 관련 조례 개정에 나섰다.
경기도의회는 지난 11월 13일 농정해양위원회 최종현(더불어민주당·수원7) 의원이 대표로 발의한 ‘경기도 양봉산업의 육성 및 지원에 관한 조례 전부개정조례안’을 입법예고 했다.
이번 전부개정안은 양봉산업의 지속 가능한 발전을 위해 꿀벌 보호의 중요성을 강조하고 꿀벌 보호를 위한 관련 연구 및 지원사업 등의 내용을 담고 있다.
조례안은 경기도지사가 꿀벌 보호 및 양봉산업 육성·지원을 위해 ▲꿀벌 보호 ▲밀원식물 보급 및 서식처 확대 ▲말벌 방제 및 퇴치 ▲토종벌 육성 및 보급 ▲양봉농가 경영 안정 지원 ▲양봉산업 전문인력 양성 등 관련 지원사업을 추진할 수 있도록 했다.
최종현 의원은 “꿀벌은 종자 형성과 과실 생산을 유도하는 농작물 생산에 없어서는 안 되는 중요한 개체”라며 “최근 세계적인 기후위기로 꿀벌 개체가 급감하고 있어 꿀벌이 없다면 식량공급에 큰 위험에 처할 것”이라고 강조했다.
이어 “꿀벌은 주변환경에 민감한 환경 지표종으로 꿀벌이 많이 사는 곳은 생태계가 건강하다는 뜻”이라면서 “이번 조례 개정으로 도내 양봉산업이 지속해서 발전할 수 있는 환경이 마련되고 양봉농가 소득이 증대되길 기대한다”고 말했다.
한편 유엔식량농업기구(FAO)에 따르면 전 세계 식량 90%를 차지하는 100대 농작물 중 70% 이상이 꿀벌의 화분 매개에 의존하는 것으로 밝혀졌으며 이에 따라 꿀벌 생태계의 복원 및 꿀벌 개체 보호의 중요성은 날이 갈수록 증가할 예정이다.
수원=이장희 기자 leejh@agrinet.co.kr",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332334,[시장 정보]
농어민신문,"나눔축산운동본부·약침학회, ‘희망 나눔 한방의료 봉사’",,"[한국농어민신문 이진우 기자] 
나눔축산운동본부 후원으로 약침학회 굿닥터스나눔단이 괴산지역 주민들을 대상으로 한방의료 봉사활동을 진행했다. 
  한의사 등 자원봉사자 30명 괴산지역 축산농가·주민 찾아
운동본부, 향후에도 사회공헌사업 적극 실시 
(사)나눔축산운동본부(상임공동대표 안병우·손세희)가 최근 (사)약침학회(회장 육태한) 굿닥터스나눔단과 함께 괴산증평축협(조합장 김홍기) 축산농가와 지역 주민들을 대상으로 괴산행정문화센터에서 희망나눔 한방의료봉사를 실시했다.

지난 10월 강원 영월스포츠파크 체육관에서 실시된 봉사에 이어 두 번째로 진행된 봉사행사로, 한의사 등 자원봉사자 30여명이 괴산지역을 방문해 축산 농가와 주민들에게 한의약을 현대화한 의료기술인 ‘약침’을 시술했다. 

‘약침’은 한방치료의 첨단 기법으로, 진료부터 약제까지 처방해 전통의학과 현대의학의 장점을 결합시킨 의료 서비스로 이번 의료봉사에서도 축산농가와 지역 주민들의 건강 증진에 크게 기여했다.

안병우 상임공동대표(농협경제지주 축산경제대표이사)는 “지난 10월에 이어 축산농가와 농어촌지역 주민 등 건강 취약층에 한방 의료 서비스를 실시함으로써 축산에 대한 긍정적 이미지를 높이고 의료 사각지대 해소에 기여할 것으로 기대된다”면서 “이번 한방의료 봉사를 계기로 축산농가와 지역주민의 건강증진은 물론 더욱 활기찬 일상생활이 되기 바란다”고 인사말을 건넸다.

한편, (사)나눔축산운동본부는 향후 (사)약침학회와 함께 의료 봉사활동을 강화하고 의료 봉사뿐만 아니라 △소외계층 축산물 지원 △축산업 인식 개선 △재난지역 긴급지원 등 어려운 이웃과 함께하는 다양한 사회공헌 사업을 지속적으로 실시할 계획이다.

이진우 기자 leejw@agrinet.co.kr",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332341,[기술 동향]
농어민신문,"축산환경관리원, 축분 바이오가스 강국 전문가와 교류 본격화",,"[한국농어민신문 이진우 기자] 
11일 축산환경관리원 주최로 세종 코트야드 메리어트 호텔에서 열린 ‘가축분뇨 기반 바이오가스 확대 및 온실가스 감축을 위한 국제 포럼’ 종합토론 장면.
  8~11일, 독일 덴마크 바이오가스 전문가 초청 기술 교류
바이오가스촉진법 시행 앞두고 “중요 계기될 것” 기대
지난해 6월 독일 바이오매스연구센터 및 바이오가스협회와 협력의향서를 체결한 바 있는 축산환경관리원이 지난 8일부터 독일 바이오매스연구센터와 바이오가스협회(GBA), 덴마크 오르후스대학교 박사 등을 초청해 국내 바이오가스 산업 발전 및 온실가스 저감 관련 기술교류를 본격화하고 나섰다.

총 4명으로 구성된 전문가 그룹은 지난 8일 서산에 위치한 자원순환형 바이오가스화시설을 방문하는 한편, 9일에는 홍성군 소재 농림축산식품부 공동자원화시설인 ㈜성우를 방문해 국내 바이오가스시설의 실태와 기술 현황을 살펴봤다. 

이어 11일에는 축산환경관리원이 세종 코트야드 메리어트 호텔에서 주최한 ‘가축분뇨 기반 바이오가스 확대 및 온실가스 감축을 위한 국제 포럼’에 참석해 독일과 덴마크의 바이오가스·온실가스 감축 관련 지원 정책과 기술개발 현황 및 성공·실패 사례 등을 소개하며 관련 정보를 공유했다.

축산환경관리원은 이번 포럼에 대해 “2025년 1월부터 시행될 예정인 ‘유기성 폐자원을 활용한 바이오가스의 생산 및 이용 촉진법’에 대비해 정책·기술적 준비를 강화하는 계기가 될 것”이라고 기대했다.

바이오가스촉진법은 가축분뇨와 같은 유기성 폐자원을 활용해 바이오가스 생산을 촉진하는 한편, 온실가스 저감을 위해 필요한 제도적 지원을 포함하고 있다. 이에 따라 축산환경관리원은 법 시행 후 국내 바이오가스 시설의 효율적인 운영과 기술 개선이 필수적이라며 이번 국제포럼에서 발표된 유럽 선진국의 사례는 한국의 법 시행 및 제도 운용에 중요한 참고가 될 것으로 기대했다.

문홍길 축산환경관리원장은 “이번 포럼은 유럽의 가축분뇨 기반 바이오가스 산업의 발전 사례에 비추어 우리나라의 현 상황을 점검하고 기술적·제도적 개선방안을 모색하는 중요한 계기가 됐다”면서 “앞으로도 자원순환 분야 선진국과의 지속적인 협력을 통해 가축분뇨가 더 이상 처리해야 할 폐기물이 아닌 순환 경제를 위한 소중한 자원으로써 활용될 수 있도록 최선의 노력을 다 하겠다”라고 강조했다.

이진우 기자 leejw@agrinet.co.kr ",24-11-14,https://www.agrinet.co.kr/news/articleView.html?idxno=332338,[기술 동향]
농어민신문,김회식 전남도의원 “기후변화 대비 대표작목 개량보급 필요”,,"[한국농어민신문 이강산 기자] 
김회식 전남도의원
김회식 전남도의원(더불어민주당·장성2)이 4일 전남농업기술원 행정사무감사에서 기후변화에 대비한 전남 대표작목 개량보급 필요성을 주장했다.
김회식 의원은 “농촌진흥청에서 발표한 기후변화 시나리오를 보면 향후 50년 후 과일 재배 지도가 바뀐다고 예측하고 있다”라면서, “전남의 경우 사과·배·감·포도·감귤 등이 이에 해당하지만, 업무보고에서 양파와 채소, 아열대 과수 등에 대한 언급만 있고 사과와 배 등 이미 재배 지역이 북쪽으로 올라가고 있는 과일은 누락됐다”고 지적하면서, “우리나라와 위도가 비슷한 이탈리아 등은 이미 10년 전부터 기후변화를 대비하며 묘목도 기후에 맞춰 생산하고 있는데, 우리도 지금의 작물 재배 노하우를 활용할 수 있는 작물 개량 및 대체 작물 개발 등 대비를 해나가야 한다”고 주장했다.
이어 곤충잠업연구소에 “도내 오디 재배 농가는 246 농가 75.8ha로 기술원에서 재배농가 수익 향상을 위해 봄에는 오디를 수확하고 가을에는 누에로 수익을 올릴 수 있도록 뽕나무 묘목 연구에 관심을 갖아 달라”고 요청했다.
무안=이강산 기자 leeks@agrinet.co.kr",24-11-13,https://www.agrinet.co.kr/news/articleView.html?idxno=332268,[시장 정보]
농어민신문,"춘천중앙청과-한국청과, 강원가정위탁지원센터에 농수산물 후원",,"[한국농어민신문 이우정 기자] 
위탁아동 사랑나눔 바자회 전달식
위탁아동 사랑나눔 바자회
춘천중앙청과(주)(대표이사:박상헌)와 한국청과(주)는 지난달 31일 강원가정위탁지원센터(관장:장미희)에 과일을 비롯한 농수산물을 후원물품으로 기탁했다. 이날 전달된 후원물품은 센터에서 진행하는 ‘위탁아동 사랑나눔 바자회’에서 사용됐으며, 바자회 수익금은 위탁아동의 복지향상을 위한 기금으로 사용될 예정이다.
박상헌 대표이사는 “강원가정위탁지원센터 진행하는 위탁아동 사랑나눔 바자회에 작은 정성을 보탤 수 있어서 기쁘며, 앞으로도 지속적으로 후원을 이어가 어려운 이웃과 지역사회에 그늘진 곳이 없도록 하겠다”고 밝혔다.
춘천=이우정 기자 leewj@agrinet.co.kr",24-11-13,https://www.agrinet.co.kr/news/articleView.html?idxno=332295,[정치/사회]
농어민신문,"강호동 농협회장, 김장철 앞두고 무 재배농가 생육동향 점검",,"[한국농어민신문 김영민 기자] 
강회동 회장(사진 왼쪽)이 무 생육상황을 점검하고 있다.
강호동 농협중앙회장이 무 재배농가를 방문해 생육동향을 점검했다.
강호동 회장은 지난 11월 8일 전남 여수시 소재 무 재배농가를 방문해 생육상황를 살피고, 농업인들의 애로사항을 청취했다. 이 자리에서 강 회장은 “계속된 이상기후로 채소의 경우 대체로 높은 가격을 형성하고 있지만 본격적인 김장철을 앞두고 있어 수급안정에 최선의 노력을 다할 것”이라고 밝혔다.
한편 농협경제지주에 따르면 가을무는 본격 김장철을 앞두고 출하가 시작됐으나, 파종기 이상고온 및 가뭄에 따른 병충해 발생으로 일부 지역 작황 부진이 우려되고 있다.
김영민 기자 kimym@agrinet.co.kr",24-11-13,https://www.agrinet.co.kr/news/articleView.html?idxno=332289,[시장 정보]
농어민신문,“식품제조기업 스마트공장 도입 지원을”,서천호 의원 관련 법안 발의,"[한국농어민신문 주현주 기자] 
10인 미만 기업 도입률 0.8% 뿐
서천호 국민의힘(사천·남해·하동) 의원이 국내 식품제조기업에 스마트공장 도입 등 시설현대화를 골자로 한 ‘식품산업진흥법 일부개정법률안’을 대표발의했다.

현재 우리나라 식품제조기업의 스마트공장 도입률은 매우 저조한 실정이다. 전체 7만3915개 식품제조기업 중 스마트공장을 도입한 기업은 1695개(2.3%)에 불과하다. 특히 근로자 10인 미만 식품제조기업의 경우 스마트공장 도입 비율이 0.8%에 그치고 있다. 이는 전체 제조업 평균 스마트공장 도입률인 9.8%(2020년 기준)에 크게 미치지 못하는 수준이다.

이에 개정안에는 농림축산식품부 장관이 식품산업 시설의 자동화·기계화 및 지능화를 위한 기술의 연구·개발·보급을 촉진하도록 하고, 관련 시설의 현대화를 위한 시책 수립 및 시행을 의무화하는 근거가 담겼다. 또 시설현대화에 대한 컨설팅 지원 근거를 마련하고, 국가 및 지방자치단체가 식품산업에 필요한 생산·제조 시설 현대화에 필요로 하는 비용을 식품사업자에게 지원할 수 있도록 하는 조항도 포함됐다.

스마트공장 도입의 효과는 이미 여러 연구를 통해 입증되고 있다. 서 의원이 분석한 2021년 ‘스마트공장 보급·확산사업 성과조사’에 따르면, 스마트공장 도입 시 생산성이 27.9% 향상되고, 품질이 42.8% 개선되는 등의 효과가 확인됐다.

서천호 의원은 “농어촌 지역의 수많은 소규모 식품 제조업체들이 스마트공장을 도입하지 못하고 있는 현실이 안타깝다”면서 “농어촌 식품제조업체들이 스마트공장을 통해 경쟁력을 높이고 지속가능한 성장을 이룰 수 있길 바란다”고 강조했다.

주현주 기자 joohj@agrinet.co.kr",24-11-13,https://www.agrinet.co.kr/news/articleView.html?idxno=332315,[기술 동향]
